"filename", "language", "Markdown", "PHP", "HTML", "JSON", "XML", "JavaScript", "CSS", "SCSS", "YAML", "comment", "blank", "total"
"/Users/macbook/fsadalab/database/migrations/2020_12_03_145311_create_plant_uptakes_table.php", "PHP", 0, 38, 0, 0, 0, 0, 0, 0, 0, 10, 22, 70
"/Users/macbook/fsadalab/database/migrations/2020_12_03_145446_create_analyse_soil_guidelines_table.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 0, 0, 12, 7, 51
"/Users/macbook/fsadalab/database/migrations/2020_12_03_145747_create_addresses_table.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 10, 6, 42
"/Users/macbook/fsadalab/database/seeders/AddressSeeder.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 5, 6, 44
"/Users/macbook/fsadalab/database/seeders/AnalyseSoilGuidelineSeeder.php", "PHP", 0, 27, 0, 0, 0, 0, 0, 0, 0, 5, 7, 39
"/Users/macbook/fsadalab/database/seeders/AnalyseSoilSeeder.php", "PHP", 0, 299, 0, 0, 0, 0, 0, 0, 0, 5, 140, 444
"/Users/macbook/fsadalab/database/seeders/CompanySeeder.php", "PHP", 0, 28, 0, 0, 0, 0, 0, 0, 0, 5, 7, 40
"/Users/macbook/fsadalab/database/seeders/CreateAdminUserSeeder.php", "PHP", 0, 22, 0, 0, 0, 0, 0, 0, 0, 5, 9, 36
"/Users/macbook/fsadalab/database/seeders/CropSeeder.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 0, 6, 5, 21
"/Users/macbook/fsadalab/database/seeders/DatabaseSeeder.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 0, 6, 10, 32
"/Users/macbook/fsadalab/database/seeders/FarmSeeder.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 6, 6, 27
"/Users/macbook/fsadalab/database/seeders/PermissionTableSeeder.php", "PHP", 0, 103, 0, 0, 0, 0, 0, 0, 0, 5, 28, 136
"/Users/macbook/fsadalab/database/seeders/PlagueSeeder.php", "PHP", 0, 1789, 0, 0, 0, 0, 0, 0, 0, 79, 235, 2103
